MatchID,Div,Season,Date,Time,HomeTeam,AwayTeam,HomeGoals,AwayGoals,TotalGoals,AvgLess25,AvgMore25
1392,E0,Season 2018/19,2019-02-09,366.2857142857143,Brighton,Burnley,1,3,4,1.63,2.29
1393,E0,Season 2018/19,2019-02-09,366.2857142857143,Crystal Palace,West Ham,1,1,2,1.82,2.01
1394,E0,Season 2018/19,2019-02-09,366.2857142857143,Fulham,Man United,0,3,3,2.34,1.6
1395,E0,Season 2018/19,2019-02-09,366.2857142857143,Huddersfield,Arsenal,1,2,3,2.04,1.79
1396,E0,Season 2018/19,2019-02-09,366.2857142857143,Liverpool,Bournemouth,3,0,3,2.87,1.41
1397,E0,Season 2018/19,2019-02-09,366.2857142857143,Southampton,Cardiff,1,2,3,1.77,2.06
1398,E0,Season 2018/19,2019-02-09,366.2857142857143,Watford,Everton,1,0,1,1.89,1.92
1399,E0,Season 2018/19,2019-02-10,366.57142857142856,Man City,Chelsea,6,0,6,2.29,1.62
1400,E0,Season 2018/19,2019-02-10,366.57142857142856,Tottenham,Leicester,3,1,4,2.02,1.81
1401,E0,Season 2018/19,2019-02-11,366.85714285714283,Wolves,Newcastle,1,1,2,1.66,2.22
1402,E0,Season 2018/19,2019-02-22,370,Cardiff,Watford,1,5,6,1.78,2.04
1403,E0,Season 2018/19,2019-02-22,370,West Ham,Fulham,3,1,4,2.18,1.7
1404,E0,Season 2018/19,2019-02-23,370.2857142857143,Bournemouth,Wolves,1,1,2,1.78,2.06
1405,E0,Season 2018/19,2019-02-23,370.2857142857143,Burnley,Tottenham,2,1,3,2.11,1.74
1406,E0,Season 2018/19,2019-02-23,370.2857142857143,Leicester,Crystal Palace,1,4,5,1.68,2.19
1407,E0,Season 2018/19,2019-02-23,370.2857142857143,Newcastle,Huddersfield,2,0,2,1.55,2.47
1408,E0,Season 2018/19,2019-02-24,370.57142857142856,Arsenal,Southampton,2,0,2,2.32,1.6
1409,E0,Season 2018/19,2019-02-24,370.57142857142856,Man United,Liverpool,0,0,0,2.03,1.79
1410,E0,Season 2018/19,2019-02-26,371.14285714285717,Cardiff,Everton,0,3,3,1.75,2.09
1411,E0,Season 2018/19,2019-02-26,371.14285714285717,Huddersfield,Wolves,1,0,1,1.56,2.44
1412,E0,Season 2018/19,2019-02-26,371.14285714285717,Leicester,Brighton,2,1,3,1.68,2.21
1413,E0,Season 2018/19,2019-02-26,371.14285714285717,Newcastle,Burnley,2,0,2,1.61,2.34
1414,E0,Season 2018/19,2019-02-27,371.42857142857144,Arsenal,Bournemouth,5,1,6,2.54,1.52
1415,E0,Season 2018/19,2019-02-27,371.42857142857144,Chelsea,Tottenham,2,0,2,1.98,1.84
1416,E0,Season 2018/19,2019-02-27,371.42857142857144,Crystal Palace,Man United,1,3,4,1.94,1.88
1417,E0,Season 2018/19,2019-02-27,371.42857142857144,Liverpool,Watford,5,0,5,2.48,1.54
1418,E0,Season 2018/19,2019-02-27,371.42857142857144,Man City,West Ham,1,0,1,3.36,1.34
1419,E0,Season 2018/19,2019-02-27,371.42857142857144,Southampton,Fulham,2,0,2,1.92,1.9
1420,E0,Season 2018/19,2019-03-02,372.2857142857143,Bournemouth,Man City,0,1,1,2.97,1.39
1421,E0,Season 2018/19,2019-03-02,372.2857142857143,Brighton,Huddersfield,1,0,1,1.55,2.48
1422,E0,Season 2018/19,2019-03-02,372.2857142857143,Burnley,Crystal Palace,1,3,4,1.76,2.08
1423,E0,Season 2018/19,2019-03-02,372.2857142857143,Man United,Southampton,3,2,5,2.19,1.69
1424,E0,Season 2018/19,2019-03-02,372.2857142857143,Tottenham,Arsenal,1,1,2,2.31,1.62
1425,E0,Season 2018/19,2019-03-02,372.2857142857143,West Ham,Newcastle,2,0,2,1.86,1.96
1426,E0,Season 2018/19,2019-03-02,372.2857142857143,Wolves,Cardiff,2,0,2,1.85,1.98
1427,E0,Season 2018/19,2019-03-03,372.57142857142856,Everton,Liverpool,0,0,0,1.93,1.89
1428,E0,Season 2018/19,2019-03-03,372.57142857142856,Fulham,Chelsea,1,2,3,2.21,1.68
1429,E0,Season 2018/19,2019-03-03,372.57142857142856,Watford,Leicester,2,1,3,1.87,1.95
1430,E0,Season 2018/19,2019-03-09,374.2857142857143,Cardiff,West Ham,2,0,2,1.89,1.94
1431,E0,Season 2018/19,2019-03-09,374.2857142857143,Crystal Palace,Brighton,1,2,3,1.7,2.17
1432,E0,Season 2018/19,2019-03-09,374.2857142857143,Huddersfield,Bournemouth,0,2,2,1.67,2.22
1433,E0,Season 2018/19,2019-03-09,374.2857142857143,Leicester,Fulham,3,1,4,2.19,1.69
1434,E0,Season 2018/19,2019-03-09,374.2857142857143,Man City,Watford,3,1,4,3.32,1.32
1435,E0,Season 2018/19,2019-03-09,374.2857142857143,Newcastle,Everton,3,2,5,1.6,2.36
1436,E0,Season 2018/19,2019-03-09,374.2857142857143,Southampton,Tottenham,2,1,3,2.03,1.8
1437,E0,Season 2018/19,2019-03-10,374.57142857142856,Arsenal,Man United,2,0,2,2.23,1.66
1438,E0,Season 2018/19,2019-03-10,374.57142857142856,Chelsea,Wolves,1,1,2,1.92,1.9
1439,E0,Season 2018/19,2019-03-10,374.57142857142856,Liverpool,Burnley,4,2,6,2.75,1.44
1440,E0,Season 2018/19,2019-03-16,376.2857142857143,Bournemouth,Newcastle,2,2,4,1.82,2.01
1441,E0,Season 2018/19,2019-03-16,376.2857142857143,Burnley,Leicester,1,2,3,1.82,2.01
1442,E0,Season 2018/19,2019-03-16,376.2857142857143,West Ham,Huddersfield,4,3,7,1.85,1.98
1443,E0,Season 2018/19,2019-03-17,376.57142857142856,Everton,Chelsea,2,0,2,1.89,1.92
1444,E0,Season 2018/19,2019-03-17,376.57142857142856,Fulham,Liverpool,1,2,3,2.62,1.48
1445,E0,Season 2018/19,2019-03-30,380.2857142857143,Brighton,Southampton,0,1,1,1.56,2.44
1446,E0,Season 2018/19,2019-03-30,380.2857142857143,Burnley,Wolves,2,0,2,1.63,2.3
1447,E0,Season 2018/19,2019-03-30,380.2857142857143,Crystal Palace,Huddersfield,2,0,2,1.72,2.15
1448,E0,Season 2018/19,2019-03-30,380.2857142857143,Fulham,Man City,0,2,2,3.55,1.29
1449,E0,Season 2018/19,2019-03-30,380.2857142857143,Leicester,Bournemouth,2,0,2,2.21,1.68
1450,E0,Season 2018/19,2019-03-30,380.2857142857143,Man United,Watford,2,1,3,2.27,1.65
1451,E0,Season 2018/19,2019-03-30,380.2857142857143,West Ham,Everton,0,2,2,2.04,1.79
1452,E0,Season 2018/19,2019-03-31,380.57142857142856,Cardiff,Chelsea,1,2,3,2.06,1.77
1453,E0,Season 2018/19,2019-03-31,380.57142857142856,Liverpool,Tottenham,2,1,3,2.21,1.68
1454,E0,Season 2018/19,2019-04-01,380.85714285714283,Arsenal,Newcastle,2,0,2,2.36,1.59
1455,E0,Season 2018/19,2019-04-02,381.14285714285717,Watford,Fulham,4,1,5,2.17,1.7
1456,E0,Season 2018/19,2019-04-02,381.14285714285717,Wolves,Man United,2,1,3,1.8,2.03
1457,E0,Season 2018/19,2019-04-03,381.42857142857144,Chelsea,Brighton,3,0,3,2.16,1.7
1458,E0,Season 2018/19,2019-04-03,381.42857142857144,Man City,Cardiff,2,0,2,4.15,1.22
1459,E0,Season 2018/19,2019-04-03,381.42857142857144,Tottenham,Crystal Palace,2,0,2,2.24,1.65
1460,E0,Season 2018/19,2019-04-05,382,Southampton,Liverpool,1,3,4,2.15,1.71
1461,E0,Season 2018/19,2019-04-06,382.2857142857143,Bournemouth,Burnley,1,3,4,1.99,1.84
1462,E0,Season 2018/19,2019-04-06,382.2857142857143,Huddersfield,Leicester,1,4,5,1.83,2
1463,E0,Season 2018/19,2019-04-06,382.2857142857143,Newcastle,Crystal Palace,0,1,1,1.65,2.26
1464,E0,Season 2018/19,2019-04-07,382.57142857142856,Everton,Arsenal,1,0,1,2.19,1.68
1465,E0,Season 2018/19,2019-04-08,382.85714285714283,Chelsea,West Ham,2,0,2,2.51,1.52
1466,E0,Season 2018/19,2019-04-12,384,Leicester,Newcastle,0,1,1,1.9,1.92
1467,E0,Season 2018/19,2019-04-13,384.2857142857143,Brighton,Bournemouth,0,5,5,1.77,2.08
1468,E0,Season 2018/19,2019-04-13,384.2857142857143,Burnley,Cardiff,2,0,2,1.77,2.06
1469,E0,Season 2018/19,2019-04-13,384.2857142857143,Fulham,Everton,2,0,2,2.14,1.72
1470,E0,Season 2018/19,2019-04-13,384.2857142857143,Man United,West Ham,2,1,3,2.55,1.52
1471,E0,Season 2018/19,2019-04-13,384.2857142857143,Southampton,Wolves,3,1,4,1.62,2.32
1472,E0,Season 2018/19,2019-04-13,384.2857142857143,Tottenham,Huddersfield,4,0,4,2.66,1.47
1473,E0,Season 2018/19,2019-04-14,384.57142857142856,Crystal Palace,Man City,1,3,4,2.34,1.6
1474,E0,Season 2018/19,2019-04-14,384.57142857142856,Liverpool,Chelsea,2,0,2,2.06,1.77
1475,E0,Season 2018/19,2019-04-15,384.85714285714283,Watford,Arsenal,0,1,1,2.4,1.57
1476,E0,Season 2018/19,2019-04-16,385.14285714285717,Brighton,Cardiff,0,2,2,1.61,2.32
1477,E0,Season 2018/19,2019-04-20,386.2857142857143,Bournemouth,Fulham,0,1,1,2.46,1.54
1478,E0,Season 2018/19,2019-04-20,386.2857142857143,Huddersfield,Watford,1,2,3,1.99,1.83
1479,E0,Season 2018/19,2019-04-20,386.2857142857143,Man City,Tottenham,1,0,1,2.8,1.43
1480,E0,Season 2018/19,2019-04-20,386.2857142857143,Newcastle,Southampton,3,1,4,1.6,2.34
1481,E0,Season 2018/19,2019-04-20,386.2857142857143,West Ham,Leicester,2,2,4,2.14,1.71
1482,E0,Season 2018/19,2019-04-20,386.2857142857143,Wolves,Brighton,0,0,0,1.59,2.38
1483,E0,Season 2018/19,2019-04-21,386.57142857142856,Arsenal,Crystal Palace,2,3,5,2.38,1.58
1484,E0,Season 2018/19,2019-04-21,386.57142857142856,Cardiff,Liverpool,0,2,2,2.48,1.53
1485,E0,Season 2018/19,2019-04-21,386.57142857142856,Everton,Man United,4,0,4,1.95,1.86
1486,E0,Season 2018/19,2019-04-22,386.85714285714283,Chelsea,Burnley,2,2,4,2.29,1.62
1487,E0,Season 2018/19,2019-04-23,387.14285714285717,Tottenham,Brighton,1,0,1,2.15,1.71
1488,E0,Season 2018/19,2019-04-23,387.14285714285717,Watford,Southampton,1,1,2,2.01,1.82
1489,E0,Season 2018/19,2019-04-24,387.42857142857144,Man United,Man City,0,2,2,2.54,1.52
1490,E0,Season 2018/19,2019-04-24,387.42857142857144,Wolves,Arsenal,3,1,4,1.94,1.88
1491,E0,Season 2018/19,2019-04-26,388,Liverpool,Huddersfield,5,0,5,4.17,1.22
1492,E0,Season 2018/19,2019-04-27,388.2857142857143,Brighton,Newcastle,1,1,2,1.58,2.39
1493,E0,Season 2018/19,2019-04-27,388.2857142857143,Crystal Palace,Everton,0,0,0,1.88,1.94
1494,E0,Season 2018/19,2019-04-27,388.2857142857143,Fulham,Cardiff,1,0,1,2.11,1.73
1495,E0,Season 2018/19,2019-04-27,388.2857142857143,Southampton,Bournemouth,3,3,6,2.08,1.75
1496,E0,Season 2018/19,2019-04-27,388.2857142857143,Tottenham,West Ham,0,1,1,2.5,1.53
1497,E0,Season 2018/19,2019-04-27,388.2857142857143,Watford,Wolves,1,2,3,1.68,2.19
1498,E0,Season 2018/19,2019-04-28,388.57142857142856,Burnley,Man City,0,1,1,2.88,1.41
1499,E0,Season 2018/19,2019-04-28,388.57142857142856,Leicester,Arsenal,3,0,3,2.33,1.61
1500,E0,Season 2018/19,2019-04-28,388.57142857142856,Man United,Chelsea,1,1,2,1.97,1.85
1501,E0,Season 2018/19,2019-05-03,390,Everton,Burnley,2,0,2,1.99,1.84
1502,E0,Season 2018/19,2019-05-04,390.2857142857143,Bournemouth,Tottenham,1,0,1,2.3,1.62
1503,E0,Season 2018/19,2019-05-04,390.2857142857143,Cardiff,Crystal Palace,2,3,5,1.88,1.93
1504,E0,Season 2018/19,2019-05-04,390.2857142857143,Newcastle,Liverpool,2,3,5,2.14,1.71
1505,E0,Season 2018/19,2019-05-04,390.2857142857143,West Ham,Southampton,3,0,3,2.32,1.61
1506,E0,Season 2018/19,2019-05-04,390.2857142857143,Wolves,Fulham,1,0,1,2.03,1.8
1507,E0,Season 2018/19,2019-05-05,390.57142857142856,Arsenal,Brighton,1,1,2,2.2,1.67
1508,E0,Season 2018/19,2019-05-05,390.57142857142856,Chelsea,Watford,3,0,3,2.34,1.6
1509,E0,Season 2018/19,2019-05-05,390.57142857142856,Huddersfield,Man United,1,1,2,2.22,1.67
1510,E0,Season 2018/19,2019-05-06,390.85714285714283,Man City,Leicester,1,0,1,3.42,1.31
1511,E0,Season 2018/19,2019-05-12,392.57142857142856,Brighton,Man City,1,4,5,2.86,1.41
1512,E0,Season 2018/19,2019-05-12,392.57142857142856,Burnley,Arsenal,1,3,4,2.39,1.57
1513,E0,Season 2018/19,2019-05-12,392.57142857142856,Crystal Palace,Bournemouth,5,3,8,2.45,1.54
1514,E0,Season 2018/19,2019-05-12,392.57142857142856,Fulham,Newcastle,0,4,4,2.08,1.75
1515,E0,Season 2018/19,2019-05-12,392.57142857142856,Leicester,Chelsea,0,0,0,2.16,1.7
1516,E0,Season 2018/19,2019-05-12,392.57142857142856,Liverpool,Wolves,2,0,2,2.31,1.61
1517,E0,Season 2018/19,2019-05-12,392.57142857142856,Man United,Cardiff,0,2,2,2.95,1.39
1518,E0,Season 2018/19,2019-05-12,392.57142857142856,Southampton,Huddersfield,1,1,2,2.29,1.62
1519,E0,Season 2018/19,2019-05-12,392.57142857142856,Tottenham,Everton,2,2,4,2.07,1.76
1520,E0,Season 2018/19,2019-05-12,392.57142857142856,Watford,West Ham,1,4,5,2.44,1.55
